sampleNumber	sampleName	treatment	time	antibody	readout	cv	quality	normReadout
58	Mel133	DMSO	15min	ERK1/2-pT202/Y204	2.28578238447609	0.0580014770178122	Good	19.2221208973114
59	Mel133	DMSO	30min	ERK1/2-pT202/Y204	2.37519908472143	0.0559514457815305	Good	22.5448527316108
60	Mel133	DMSO	1hr	ERK1/2-pT202/Y204	2.68641373164313	0.0400142128030023	Undet.	7.13752429250807
61	Mel133	DMSO	12hr	ERK1/2-pT202/Y204	2.78238201550217	0.0436812333943152	Undet.	1.51953872832112
62	Mel133	DMSO	24hr	ERK1/2-pT202/Y204	3.548728037924	0.0471340552804109	Good	10.7617613354253
63	Mel133	DMSO	48hr	ERK1/2-pT202/Y204	5.69639300744582	0.0596747466181418	Poor	2.96826239854271
64	A2058	DMSO-2	mix	ERK1/2-pT202/Y204	2.19208640776714	0.039218022596126	Good	19.5444627056665
65	Mel133	DMSO-2	mix	ERK1/2-pT202/Y204	1.15726221582236	0.0442049545929768	Good	4.11291442216048
1	Mel133	901	5min	GAPDH	0.310712781629173	0.0439764440800311	Good	41.1610586987419
2	Mel133	AK	5min	GAPDH	0.318527768327037	0.0601285819571182	Good	45.3573901533851
3	Mel133	Nt	5min	GAPDH	0.292278101487164	0.0491237921376284	Good	40.8479382534198
4	Mel133	PLX	5min	GAPDH	0.300464535229115	0.0484663392999563	Good	91.5406151514216
5	Mel133	SR	5min	GAPDH	0.326038718949758	0.0926161676004273	Good	42.4124077058306
6	Mel133	St	5min	GAPDH	0.33380993857443	0.0495054821338339	Good	5.53658224851374
7	Mel133	Tm 	5min	GAPDH	0.154592198782245	0.0996328656632722	Undet.	0.510142660054462
8	Mel133	991	5min	GAPDH	0.155283944975981	0.114222303938284	Good	12.6135462014125
9	Mel133	901	15min	GAPDH	0.200931655480891	0.105797518033981	Undet.	18.2866271120091
10	Mel133	AK	15min	GAPDH	0.29090304685766	0.0387544341280392	Good	4.63711666796895
11	Mel133	Nt	15min	GAPDH	0.306163909300396	0.044796208629684	Undet.	1.40619983796278
12	Mel133	PLX	15min	GAPDH	0.35391253725787	0.0372435394845291	Good	1.83771635957489
13	Mel133	SR	15min	GAPDH	0.321593941710896	0.0663369235606191	Undet.	1.18422852008673
14	Mel133	St	15min	GAPDH	0.369869519265998	0.0312158096654409	Good	1.87010240594296
15	Mel133	Tm 	15min	GAPDH	0.334801952963958	0.0264793893386748	Good	1.3545297527497
16	Mel133	991	15min	GAPDH	0.351927035728806	0.0285462150789805	Good	25.6261015984258
17	Mel133	901	30min	GAPDH	0.332872686351349	0.0299813066777724	Good	21.8022553660233
18	Mel133	AK	30min	GAPDH	0.330354046918994	0.0534884579651541	Good	14.9719643306603
19	Mel133	Nt	30min	GAPDH	0.328437000482619	0.0321417408488644	Good	64.6439668625403
20	Mel133	PLX	30min	GAPDH	0.472753041011675	0.0662330670063341	Undet.	14.0432852025755
21	Mel133	SR	30min	GAPDH	0.464471258912687	0.0976244091315859	Good	9.88909567963785
22	Mel133	St	30min	GAPDH	0.387924313399129	0.0902858471282313	Good	29.14055084907
23	Mel133	Tm 	30min	GAPDH	0.378309901347211	0.0270918605012659	Good	20.9993265238032
24	Mel133	991	30min	GAPDH	0.326259173562599	0.0287681387952854	Good	66.2928925880493
25	Mel133	901	1hr	GAPDH	0.376527921887955	0.041019255988977	Good	25.2252960389562
26	Mel133	AK	1hr	GAPDH	0.381721175147553	0.125874924301766	Undet.	12.2705819581703
27	Mel133	Nt	1hr	GAPDH	0.463904258992419	0.148121726069293	Undet.	17.135580792376
28	Mel133	PLX	1hr	GAPDH	0.398776519005554	0.122713007457461	Undet.	13.0143724576756
29	Mel133	SR	1hr	GAPDH	0.347888533605291	0.0319444904242366	Good	14.1047726107147
30	Mel133	St	1hr	GAPDH	0.404482705643254	0.035532368992203	Good	6.45317162086245
31	Mel133	Tm 	1hr	GAPDH	0.406268482717969	0.0348910890568003	Good	9.42255491524232
32	Mel133	991	1hr	GAPDH	0.437715293416787	0.0378168583652489	Good	9.8666491612028
33	Mel133	901	12hr	GAPDH	0.380307184133265	0.0603819836487525	Undet.	5.65785285706944
34	Mel133	AK	12hr	GAPDH	0.216323452317883	0.0668310087638515	Undet.	11.2285937813352
35	Mel133	Nt	12hr	GAPDH	0.346220994955744	0.0486284977316452	Good	5.04201098478079
36	Mel133	PLX	12hr	GAPDH	0.339285826975011	0.0350516556477957	Good	0.99256966712384
37	Mel133	SR	12hr	GAPDH	0.286839003701038	0.0308011213210903	Good	0.364240194345479
38	Mel133	St	12hr	GAPDH	0.259551111767145	0.0337820699141509	Good	0.660984773584653
39	Mel133	Tm 	12hr	GAPDH	0.279027157286723	0.0295360298183342	Good	0.399633498107082
40	Mel133	991	12hr	GAPDH	0.262215499112466	0.0378642244930663	Good	0.287906713204336
41	Mel133	901	24hr	GAPDH	0.226576441070729	0.0352610643570903	Good	17.0006038776125
42	Mel133	AK	24hr	GAPDH	0.213227529357875	0.0729497947054218	Good	14.2570747862393
43	Mel133	Nt	24hr	GAPDH	0.304723539348106	0.0289701982994471	Good	13.1274120992588
44	Mel133	PLX	24hr	GAPDH	0.307683228262353	0.0310223233004418	Good	27.4115710284916
45	Mel133	SR	24hr	GAPDH	0.369101036391947	0.0396530541099247	Good	17.0307627083976
46	Mel133	St	24hr	GAPDH	0.338951139901024	0.0340491140913365	Good	11.7496986295288
47	Mel133	Tm 	24hr	GAPDH	0.230437912792682	0.052682467186862	Good	9.6572550196188
48	Mel133	991	24hr	GAPDH	0.364769574161053	0.0273289718324413	Good	8.22967746034358
49	Mel133	901	48hr	GAPDH	0.365654276271793	0.116328482632777	Undet.	12.3840142732479
50	Mel133	AK	48hr	GAPDH	0.453674942406827	0.0971089264622935	Good	15.2259030377195
51	Mel133	Nt	48hr	GAPDH	1.7997320943019	0.384039275468676	Poor	40.6525768484769
52	Mel133	PLX	48hr	GAPDH	0.817416869777776	0.173362983892344	Undet.	43.6723748677373
53	Mel133	SR	48hr	GAPDH	2.99571669718406	0.245264107241554	Undet.	32.9420998484467
54	Mel133	St	48hr	GAPDH	2.58168637226053	0.258011117748267	Undet.	140.514786109874
55	Mel133	Tm 	48hr	GAPDH	0.567889451150247	0.0367611092415794	Good	16.266925058334
56	Mel133	991	48hr	GAPDH	5.0704472556072	0.0805688229011958	Undet.	13.2725122656982
57	Mel133	DMSO	5min	GAPDH	0.521853238403006	0.0656208390247276	Good	15.4076397612337
58	Mel133	DMSO	15min	GAPDH	0.419752403367146	0.069006767475026	Good	25.8286380492234
59	Mel133	DMSO	30min	GAPDH	0.458404672035947	0.0318087522238173	Good	11.69411693556
60	Mel133	DMSO	1hr	GAPDH	0.484166626406699	0.0499914203181626	Good	13.3181811721946
61	Mel133	DMSO	12hr	GAPDH	0.28786529512528	0.07112711941606	Good	3.13411984752257
62	Mel133	DMSO	24hr	GAPDH	0.418886482943098	0.072651476279227	Good	7.11843350906371
63	Mel133	DMSO	48hr	GAPDH	2.99097027744578	0.226847711509908	Undet.	4.65929715824176
64	A2058	DMSO-2	mix	GAPDH	0.197908341479567	0.0703074847543469	Good	5.34233449490052
65	Mel133	DMSO-2	mix	GAPDH	0.26766859756436	0.0349747380587962	Good	1.74938300742249
1	Mel133	901	5min	GSK3a-pS21/GSK3b-pS9	0.873979067686489	0.0492393567423624	Undet.	8.65885151502871
2	Mel133	AK	5min	GSK3a-pS21/GSK3b-pS9	0.625377078303145	0.0497521829038318	Good	6.85343707646781
3	Mel133	Nt	5min	GSK3a-pS21/GSK3b-pS9	0.906643293987579	0.0497031341787717	Undet.	6.77250988700236
4	Mel133	PLX	5min	GSK3a-pS21/GSK3b-pS9	0.681705573317243	0.0561848340017223	Good	22.0466048225464
5	Mel133	SR	5min	GSK3a-pS21/GSK3b-pS9	0.712591704180045	0.0492200676417743	Undet.	0.895650033179952
6	Mel133	St	5min	GSK3a-pS21/GSK3b-pS9	0.788071123607795	0.0533203946855888	Undet.	1.83821940217088
7	Mel133	Tm 	5min	GSK3a-pS21/GSK3b-pS9	0.748044500038038	0.0383971291414209	Good	1.92108632920387
8	Mel133	991	5min	GSK3a-pS21/GSK3b-pS9	0.88996939421066	0.0432835426862228	Good	2.23374634704378
9	Mel133	901	15min	GSK3a-pS21/GSK3b-pS9	0.754596259736894	0.0779014245383305	Good	1.7626526694719
10	Mel133	AK	15min	GSK3a-pS21/GSK3b-pS9	0.360110617244152	0.0606122278596055	Good	0.216391722742623
11	Mel133	Nt	15min	GSK3a-pS21/GSK3b-pS9	0.777569946078194	0.0366070461120697	Good	0.323982294046453
12	Mel133	PLX	15min	GSK3a-pS21/GSK3b-pS9	0.813038927686568	0.0367248077920365	Good	0.221845052132592
13	Mel133	SR	15min	GSK3a-pS21/GSK3b-pS9	0.804202454382234	0.0621241246029393	Good	0.328080589539734
14	Mel133	St	15min	GSK3a-pS21/GSK3b-pS9	0.899935030836387	0.047076899393976	Good	4.59507355911211
15	Mel133	Tm 	15min	GSK3a-pS21/GSK3b-pS9	0.766463283182874	0.0627456363009795	Good	5.66510670210685
16	Mel133	991	15min	GSK3a-pS21/GSK3b-pS9	0.768086955240006	0.0516263962236428	Good	5.29399721159728
17	Mel133	901	30min	GSK3a-pS21/GSK3b-pS9	0.760682824032308	0.0438072147653694	Good	4.35699141352979
18	Mel133	AK	30min	GSK3a-pS21/GSK3b-pS9	0.232183405385113	0.0477418135086159	Undet.	7.83197550635006
19	Mel133	Nt	30min	GSK3a-pS21/GSK3b-pS9	0.976184736859314	0.0624763807450663	Good	4.22155502032631
20	Mel133	PLX	30min	GSK3a-pS21/GSK3b-pS9	1.09822583429678	0.0397355707664126	Good	4.9349160251657
21	Mel133	SR	30min	GSK3a-pS21/GSK3b-pS9	1.11256922408925	0.0392884739238545	Good	3.0589887003509
22	Mel133	St	30min	GSK3a-pS21/GSK3b-pS9	1.09734559486021	0.0657329537740692	Undet.	5.57663047325069
23	Mel133	Tm 	30min	GSK3a-pS21/GSK3b-pS9	1.11447147261206	0.0372606612834586	Good	5.82187274567062
24	Mel133	991	30min	GSK3a-pS21/GSK3b-pS9	1.01278685494444	0.0415625931275079	Undet.	1.93343221340559
25	Mel133	901	1hr	GSK3a-pS21/GSK3b-pS9	1.092584421658	0.0420185384860553	Good	2.44357987941717
26	Mel133	AK	1hr	GSK3a-pS21/GSK3b-pS9	0.358371564426646	0.0852400758505467	Undet.	2.48557950376727
27	Mel133	Nt	1hr	GSK3a-pS21/GSK3b-pS9	1.37984789315311	0.0624662024973504	Good	2.25497106505919
28	Mel133	PLX	1hr	GSK3a-pS21/GSK3b-pS9	0.992203743321962	0.0887180527191546	Good	1.52172636751565
29	Mel133	SR	1hr	GSK3a-pS21/GSK3b-pS9	1.07633370279661	0.0510743129111015	Good	1.51284670022985
30	Mel133	St	1hr	GSK3a-pS21/GSK3b-pS9	1.05641191887929	0.0514223548501628	Good	1.68932342004157
31	Mel133	Tm 	1hr	GSK3a-pS21/GSK3b-pS9	1.18755964886679	0.0422389810951126	Good	1.73004635865264
32	Mel133	991	1hr	GSK3a-pS21/GSK3b-pS9	1.34783441118516	0.0452041811551455	Good	1.54778167492241
33	Mel133	901	12hr	GSK3a-pS21/GSK3b-pS9	0.808152751430678	0.0673805700362329	Good	0.218011094459136
34	Mel133	AK	12hr	GSK3a-pS21/GSK3b-pS9	0.4288096149611	0.0374090282879219	Undet.	0.145051362134972
35	Mel133	Nt	12hr	GSK3a-pS21/GSK3b-pS9	0.987468999521362	0.0341461349359734	Good	0.0940357417722943
36	Mel133	PLX	12hr	GSK3a-pS21/GSK3b-pS9	0.709230779227454	0.0360399499666645	Good	0.0714054921903909
37	Mel133	SR	12hr	GSK3a-pS21/GSK3b-pS9	0.744527585296207	0.032425860036681	Good	-0.00327351990221647
38	Mel133	St	12hr	GSK3a-pS21/GSK3b-pS9	0.775868089530537	0.0348071088901527	Good	2.36045098781606
39	Mel133	Tm 	12hr	GSK3a-pS21/GSK3b-pS9	0.81503208498573	0.0451620365227929	Good	2.04058745266273
40	Mel133	991	12hr	GSK3a-pS21/GSK3b-pS9	0.93636196879714	0.0362275601158715	Good	3.88795918901897
41	Mel133	901	24hr	GSK3a-pS21/GSK3b-pS9	0.878082907135366	0.0406692439476744	Good	8.13666234156726
42	Mel133	AK	24hr	GSK3a-pS21/GSK3b-pS9	0.297618840273002	0.0634226360904957	Undet.	1.68490535882495
43	Mel133	Nt	24hr	GSK3a-pS21/GSK3b-pS9	0.970514811739754	0.0321076207447407	Good	1.43629119022911
44	Mel133	PLX	24hr	GSK3a-pS21/GSK3b-pS9	1.04201969688362	0.0319414236102025	Good	1.68434787975642
45	Mel133	SR	24hr	GSK3a-pS21/GSK3b-pS9	0.914115511916755	0.037021868405699	Good	1.87805769814477
46	Mel133	St	24hr	GSK3a-pS21/GSK3b-pS9	1.07123116570593	0.0323123816588263	Good	1.9826189066589
47	Mel133	Tm 	24hr	GSK3a-pS21/GSK3b-pS9	0.801416767810173	0.0836050569773107	Good	6.95087342859125
48	Mel133	991	24hr	GSK3a-pS21/GSK3b-pS9	1.12948119747706	0.0315600549093814	Good	8.50317179775325
49	Mel133	901	48hr	GSK3a-pS21/GSK3b-pS9	1.64392773217366	0.0339335441165996	Good	4.36226567477939
50	Mel133	AK	48hr	GSK3a-pS21/GSK3b-pS9	1.04315536230476	0.0336486994584206	Good	13.3845674408147
51	Mel133	Nt	48hr	GSK3a-pS21/GSK3b-pS9	2.09019677593807	0.107251173096326	Good	7.84280969599441
52	Mel133	PLX	48hr	GSK3a-pS21/GSK3b-pS9	2.15677216215686	0.0507431289920996	Good	2.02589725595757
53	Mel133	SR	48hr	GSK3a-pS21/GSK3b-pS9	3.119050308224	0.0778703843269696	Good	6.41443548644115
54	Mel133	St	48hr	GSK3a-pS21/GSK3b-pS9	2.58743730422752	0.105284939580618	Good	0.920368259931011
55	Mel133	Tm 	48hr	GSK3a-pS21/GSK3b-pS9	1.9843948585791	0.0282705092841044	Good	9.05745073352922
56	Mel133	991	48hr	GSK3a-pS21/GSK3b-pS9	2.61991527958713	0.0716535170477087	Good	0.742743194334998
57	Mel133	DMSO	5min	GSK3a-pS21/GSK3b-pS9	1.1497828538117	0.0546850115058329	Good	0.640938224412777
58	Mel133	DMSO	15min	GSK3a-pS21/GSK3b-pS9	1.053211705896	0.0548673491623427	Good	0.87479705529474
59	Mel133	DMSO	30min	GSK3a-pS21/GSK3b-pS9	1.6009166389422	0.0480874821164244	Undet.	0.736213601141355
60	Mel133	DMSO	1hr	GSK3a-pS21/GSK3b-pS9	1.5029846382917	0.0738172612324377	Good	1.02686482572001
61	Mel133	DMSO	12hr	GSK3a-pS21/GSK3b-pS9	1.05789951777705	0.0408013808257963	Good	1.35527576397405
62	Mel133	DMSO	24hr	GSK3a-pS21/GSK3b-pS9	1.42584829770524	0.0492927949047496	Good	3.83012034251541
63	Mel133	DMSO	48hr	GSK3a-pS21/GSK3b-pS9	2.27688937369926	0.0692581535582576	Undet.	2.29118422868292
64	A2058	DMSO-2	mix	GSK3a-pS21/GSK3b-pS9	1.22676885883834	0.0459717369539467	Good	2.51756061975784
65	Mel133	DMSO-2	mix	GSK3a-pS21/GSK3b-pS9	0.893476520779754	0.0597843279399463	Good	1.07615767533841
1	Mel133	901	5min	HER2-pY1248	0.030213503978966	0.180824007269309	Poor	20.9097669694565
2	Mel133	AK	5min	HER2-pY1248	0.0342057378476004	0.104033173607343	Poor	24.7627255471562
3	Mel133	Nt	5min	HER2-pY1248	0.0432754136095608	0.0843919806612399	Poor	25.6393440274474
4	Mel133	PLX	5min	HER2-pY1248	0.0353616491351868	0.171070978313146	Poor	27.9755722094584
5	Mel133	SR	5min	HER2-pY1248	0.0487965073252586	0.0832919459652115	Undet.	0.21019705863389
6	Mel133	St	5min	HER2-pY1248	0.0568118582834098	0.0785054906347428	Undet.	4.90862221608584
7	Mel133	Tm 	5min	HER2-pY1248	0.0419143271442495	0.0949971768819846	Undet.	4.459001019659
8	Mel133	991	5min	HER2-pY1248	0.0523682005614814	0.106082319573279	Undet.	15.653707662502
9	Mel133	901	15min	HER2-pY1248	0.0576079898700687	0.101035692867197	Good	0.929746876748704
10	Mel133	AK	15min	HER2-pY1248	0.0315317322923373	0.15232824669271	Poor	0.814836017139883
11	Mel133	Nt	15min	HER2-pY1248	0.0352148279137132	0.157587185418005	Poor	0.687436824900059
12	Mel133	PLX	15min	HER2-pY1248	0.0476384831373497	0.0735980285961963	Undet.	0.956982542094197
13	Mel133	SR	15min	HER2-pY1248	0.0452086639472858	0.103759213358913	Poor	0.756200796477142
14	Mel133	St	15min	HER2-pY1248	0.0439639499036221	0.232123998581803	Undet.	18.0277500478855
15	Mel133	Tm 	15min	HER2-pY1248	0.0431271205810823	0.131269342926316	Undet.	16.3668651938248
16	Mel133	991	15min	HER2-pY1248	0.0365423395786119	0.178501557822154	Poor	16.8281808214882
17	Mel133	901	30min	HER2-pY1248	0.0312262524017469	0.14612164189273	Poor	22.8762035702625
18	Mel133	AK	30min	HER2-pY1248	0.0386439729768214	0.0828536749095498	Undet.	7.090350602677
19	Mel133	Nt	30min	HER2-pY1248	0.0451084256208787	0.106327115103512	Poor	11.0136001589298
20	Mel133	PLX	30min	HER2-pY1248	0.0657710361145789	0.130271535430845	Undet.	11.1686119289191
21	Mel133	SR	30min	HER2-pY1248	0.0597132861060644	0.0905734151145251	Undet.	21.8914980648407
22	Mel133	St	30min	HER2-pY1248	0.0823252931811076	0.143837986038998	Undet.	4.09313033858674
23	Mel133	Tm 	30min	HER2-pY1248	0.0670162440655912	0.0827171680611052	Undet.	8.48761018174666
24	Mel133	991	30min	HER2-pY1248	0.0427474603662133	0.0697059638122959	Undet.	7.07883333053116
25	Mel133	901	1hr	HER2-pY1248	0.0659589606690763	0.0750140686016555	Poor	4.22483906167089
26	Mel133	AK	1hr	HER2-pY1248	0.0654018194881923	0.103970887446451	Undet.	3.41361787580527
27	Mel133	Nt	1hr	HER2-pY1248	0.0630705959391876	0.159448411665869	Undet.	6.54232515143321
28	Mel133	PLX	1hr	HER2-pY1248	0.0529305879260007	0.186317025694907	Poor	4.67896788573131
29	Mel133	SR	1hr	HER2-pY1248	0.0624482955550938	0.070850281173417	Poor	3.51200563049267
30	Mel133	St	1hr	HER2-pY1248	0.0766107226638286	0.0798495413806845	Undet.	5.01660181156786
31	Mel133	Tm 	1hr	HER2-pY1248	0.0608467918439953	0.102301414543493	Undet.	0.607297518557829
32	Mel133	991	1hr	HER2-pY1248	0.0798411080064897	0.0591651053309088	Undet.	0.261868323598242
33	Mel133	901	12hr	HER2-pY1248	0.0417605598484131	0.310865663566266	Undet.	0.16758229966836
34	Mel133	AK	12hr	HER2-pY1248	0.0311800841924966	0.222914456082395	Poor	0.215819440100435
35	Mel133	Nt	12hr	HER2-pY1248	0.0338969099120792	0.232548870465076	Poor	8.88438228412866
36	Mel133	PLX	12hr	HER2-pY1248	0.0371201257586687	0.148861281161138	Undet.	6.94040129098015
37	Mel133	SR	12hr	HER2-pY1248	0.0343578349201842	0.486606046169055	Poor	7.19657877539071
38	Mel133	St	12hr	HER2-pY1248	0.0227638123768807	0.298058363494868	Poor	11.4283342160874
39	Mel133	Tm 	12hr	HER2-pY1248	0.0275046696792149	0.192941311313911	Undet.	6.16848409348517
40	Mel133	991	12hr	HER2-pY1248	0.0203982861596512	0.137291474332544	Poor	3.49912139728399
41	Mel133	901	24hr	HER2-pY1248	0.0316033314048099	0.246201369917685	Poor	4.22352056961717
42	Mel133	AK	24hr	HER2-pY1248	0.0209124506215456	0.462912107880531	Poor	4.75256973150341
43	Mel133	Nt	24hr	HER2-pY1248	0.0297718615965029	0.183134396049683	Poor	6.33376972351605
44	Mel133	PLX	24hr	HER2-pY1248	0.051336452507944	0.314592136274158	Poor	12.3208055075666
45	Mel133	SR	24hr	HER2-pY1248	0.0676516275430768	0.0863652164001119	Undet.	19.0002012245941
46	Mel133	St	24hr	HER2-pY1248	0.0282148792406876	0.305699929352339	Poor	12.4858470314385
47	Mel133	Tm 	24hr	HER2-pY1248	0.0286323411765637	0.105435803007251	Poor	42.5538719867644
48	Mel133	991	24hr	HER2-pY1248	0.0642990979667394	0.0584701739896393	Undet.	7.82136257107726
49	Mel133	901	48hr	HER2-pY1248	0.107270853906962	0.0889309693662666	Undet.	2.11589355898119
50	Mel133	AK	48hr	HER2-pY1248	0.0989617685544137	0.0740782102181433	Undet.	19.0539704329295
51	Mel133	Nt	48hr	HER2-pY1248	0.147542589970659	0.0443954391851551	Undet.	29.0774452951744
52	Mel133	PLX	48hr	HER2-pY1248	0.162256459720763	0.0633547079957246	Good	6.8555833459807
53	Mel133	SR	48hr	HER2-pY1248	0.285187988989356	0.120913336156405	Good	2.26110169971707
54	Mel133	St	48hr	HER2-pY1248	0.170952542480522	0.0561418070679492	Good	3.29512454715369
55	Mel133	Tm 	48hr	HER2-pY1248	0.0723251110939296	0.0710963418229053	Undet.	2.22505447631087
56	Mel133	991	48hr	HER2-pY1248	0.192005084357303	0.155043253308817	Undet.	3.46296812078158
57	Mel133	DMSO	5min	HER2-pY1248	0.0533825184324088	0.128902079276889	Good	2.02153212813643
58	Mel133	DMSO	15min	HER2-pY1248	0.043264827472277	0.10363648450952	Poor	6.31798770010073
59	Mel133	DMSO	30min	HER2-pY1248	0.0767659233264679	0.0743313508208328	Undet.	5.88462353431856
60	Mel133	DMSO	1hr	HER2-pY1248	0.0589670215257325	0.20390555947968	Undet.	12.1774036245725
61	Mel133	DMSO	12hr	HER2-pY1248	0.0201566440514754	0.222730838576733	Poor	0.253577048254094
62	Mel133	DMSO	24hr	HER2-pY1248	0.0553924493784401	0.133565153582735	Undet.	0.654012919381225
63	Mel133	DMSO	48hr	HER2-pY1248	0.13329314761311	0.0464323737120654	Good	0.301819647431601
64	A2058	DMSO-2	mix	HER2-pY1248	0.0245737201223517	0.391512816200535	Poor	0.344880303128498
65	Mel133	DMSO-2	mix	HER2-pY1248	0.0500344788967662	0.0957642153008884	Poor	0.17436942064455
1	Mel133	901	5min	HER3-pY1289	0.32636851140287	0.0699125473054307	Undet.	5.01374329301654
2	Mel133	AK	5min	HER3-pY1289	0.349760764722274	0.069836178895008	Good	5.49910991113534
3	Mel133	Nt	5min	HER3-pY1289	0.382127261677132	0.0634183813341008	Good	6.17814231016991
4	Mel133	PLX	5min	HER3-pY1289	0.310265297642742	0.0856345498200519	Good	3.88488741490598
5	Mel133	SR	5min	HER3-pY1289	0.324505943053072	0.0893887892613116	Good	0.673321918684195
6	Mel133	St	5min	HER3-pY1289	0.318992944653391	0.071796443608991	Good	1.45160560854256
7	Mel133	Tm 	5min	HER3-pY1289	0.335154888497187	0.067251127469064	Good	1.38390891209849
8	Mel133	991	5min	HER3-pY1289	0.356662267456743	0.0657844893586775	Good	1.43891324141982
9	Mel133	901	15min	HER3-pY1289	0.294329710699611	0.0632461648783544	Good	0.196710279744166
10	Mel133	AK	15min	HER3-pY1289	0.375700799547304	0.115595541327339	Good	0.167626879672824
11	Mel133	Nt	15min	HER3-pY1289	0.419321582423963	0.0762640527436537	Good	0.143951134212286
12	Mel133	PLX	15min	HER3-pY1289	0.380216263010063	0.0545292563334726	Good	0.178408442142849
13	Mel133	SR	15min	HER3-pY1289	0.326742359292003	0.0364379746025065	Good	2.91975552031569
14	Mel133	St	15min	HER3-pY1289	0.37208124615281	0.0326984877284071	Good	3.4382108387645
15	Mel133	Tm 	15min	HER3-pY1289	0.353973130338762	0.11850501171675	Undet.	3.43441310758791
16	Mel133	991	15min	HER3-pY1289	0.355345985458509	0.0608712044381376	Good	3.14566944984933
17	Mel133	901	30min	HER3-pY1289	0.363492940800104	0.0490500269222391	Good	3.6655358445083
18	Mel133	AK	30min	HER3-pY1289	0.300671269116491	0.0643764957259509	Undet.	2.75274959845512
19	Mel133	Nt	30min	HER3-pY1289	0.331298427704356	0.0425896690446221	Good	3.46735767972529
20	Mel133	PLX	30min	HER3-pY1289	0.399927613311194	0.043893164098101	Good	4.13499330125047
21	Mel133	SR	30min	HER3-pY1289	0.352075282304639	0.0628312742738062	Good	1.19847988732096
22	Mel133	St	30min	HER3-pY1289	0.411329784591666	0.0840753578990928	Good	2.16224111657311
23	Mel133	Tm 	30min	HER3-pY1289	0.412975380129852	0.0635541360192709	Good	1.3771261984318
24	Mel133	991	30min	HER3-pY1289	0.323394425795938	0.0657391495298782	Good	1.94876254343277
25	Mel133	901	1hr	HER3-pY1289	0.321666244905024	0.10998767571438	Good	1.32801587661579
26	Mel133	AK	1hr	HER3-pY1289	0.360287677893664	0.145622734078594	Good	1.16131898842288
27	Mel133	Nt	1hr	HER3-pY1289	0.421814652012	0.0641668573990285	Good	0.543426610680312
28	Mel133	PLX	1hr	HER3-pY1289	0.342101938638153	0.114751068976753	Good	0.953865441042124
29	Mel133	SR	1hr	HER3-pY1289	0.330141941176171	0.0535925098449583	Good	0.114251149675817
30	Mel133	St	1hr	HER3-pY1289	0.418952733267057	0.0635332978686572	Good	0.0582670620343394
31	Mel133	Tm 	1hr	HER3-pY1289	0.375547034379858	0.051959322536992	Good	0.0655040946274466
32	Mel133	991	1hr	HER3-pY1289	0.424254524804724	0.0484187772603709	Good	0.0567290156312497
33	Mel133	901	12hr	HER3-pY1289	0.347877193559259	0.0514607283663301	Good	1.92338142569855
34	Mel133	AK	12hr	HER3-pY1289	0.269944631197943	0.045850699934421	Good	1.34174275399493
35	Mel133	Nt	12hr	HER3-pY1289	0.341392876975943	0.0425769217353771	Good	2.73559660525199
36	Mel133	PLX	12hr	HER3-pY1289	0.326061224779137	0.088213662456866	Good	7.89605862267013
37	Mel133	SR	12hr	HER3-pY1289	0.264260806385466	0.0389372886255369	Good	0.721094924723207
38	Mel133	St	12hr	HER3-pY1289	0.287417964377192	0.0416191112220176	Good	0.642484381581424
39	Mel133	Tm 	12hr	HER3-pY1289	0.267004951279239	0.0414875939622059	Good	0.525884509551615
40	Mel133	991	12hr	HER3-pY1289	0.273236525556051	0.0677447211876628	Good	0.939728087932035
41	Mel133	901	24hr	HER3-pY1289	0.298831846447659	0.0493273871574971	Good	3.7076498178037
42	Mel133	AK	24hr	HER3-pY1289	0.29512014113532	0.106654266647251	Good	3.79632804561718
43	Mel133	Nt	24hr	HER3-pY1289	0.428276551128682	0.0731515756528514	Good	2.60827364194142
44	Mel133	PLX	24hr	HER3-pY1289	0.334432788378127	0.108826067125482	Good	12.8700148120984
45	Mel133	SR	24hr	HER3-pY1289	0.349224301626487	0.0627198816024978	Good	1.37989369838253
46	Mel133	St	24hr	HER3-pY1289	0.331829849314416	0.0673382393261072	Good	0.913792613376331
47	Mel133	Tm 	24hr	HER3-pY1289	0.22441220842201	0.103963206455275	Good	1.53115709173204
48	Mel133	991	24hr	HER3-pY1289	0.276452288701011	0.0714930809868062	Good	8.35702283547939
